"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"865","RT @tmforumorg: The future is #automation, machine learning, #AI, #NFV, #SDN, driverless cars and #AmazonGo grocery stores https://t.co/MkQ…",FALSE,0,NA,2016-12-12 15:39:04,FALSE,NA,"808335367015370752",NA,"<a href=""http://www.interagente.com"" rel=""nofollow"">iGent_SmartCar</a>","iGent_SmartCar",14,TRUE,FALSE,NA,NA,"Rio de Janeiro, Brazil","en","http://pbs.twimg.com/profile_images/803006281619505153/WNm6Ym3E_normal.jpg"
"866","RT @tmforumorg: The future is #automation, machine learning, #AI, #NFV, #SDN, driverless cars and #AmazonGo grocery stores https://t.co/MkQ…",FALSE,0,NA,2016-12-12 15:39:04,FALSE,NA,"808335366042304513",NA,"<a href=""http://www.thekazushi.com"" rel=""nofollow"">AI Industry News</a>","IndustryAi",14,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723313735339663360/SgNYHcOk_normal.jpg"
"867","RT @tmforumorg: The future is #automation, machine learning, #AI, #NFV, #SDN, driverless cars and #AmazonGo grocery stores https://t.co/MkQ…",FALSE,0,NA,2016-12-12 15:39:02,FALSE,NA,"808335360489123840",NA,"<a href=""https://simple-twitter-bot.herokuapp.com/"" rel=""nofollow"">The-Daily-Web</a>","TheDaily_Web",14,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png"
"868","The future is #automation, machine learning, #AI, #NFV, #SDN, driverless cars and #AmazonGo grocery stores https://t.co/MkQ0ZMlUt3 #IoT",FALSE,9,NA,2016-12-12 15:38:40,FALSE,NA,"808335268533112833",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","tmforumorg",14,FALSE,FALSE,NA,NA,"USA","en","http://pbs.twimg.com/profile_images/614159814885666816/PP-Jwbkt_normal.png"
"869","Woah! RT @FoodDelivering: #FoodTech @Amazon #AmazonGo #Supermarkets w/ no checkout lines!
https://t.co/DJwZ6dCgVb
https://t.co/qCPF4aGfOB",FALSE,0,NA,2016-12-12 15:35:17,FALSE,NA,"808334416632311808",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NSsnacks",0,FALSE,FALSE,NA,NA,"Vancouver, BC, Canada","en","http://pbs.twimg.com/profile_images/652608486455422976/-JQoHzBT_normal.png"
"870","RT @BioStocks: $AMZN Amazon just changed the entire game! #AmazonGo 
https://t.co/cosKKqm0EX #tech",FALSE,0,NA,2016-12-12 15:35:06,FALSE,NA,"808334370536878086",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vavavoom07",2,TRUE,FALSE,NA,NA,"Simply opinions - not advice","en","http://pbs.twimg.com/profile_images/378800000126763297/7594416b3317f1ec1014cc17c3ad2884_normal.jpeg"
"871","Latest #Viewpoints radio podcast from @ToddCTV on #Viewpoints w/ @ToddCTV #carbon #ViolaDesmond #AmazonGo #RogueOne https://t.co/ifg35tqJWX",FALSE,0,NA,2016-12-12 15:30:02,FALSE,NA,"808333094566567937",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","am800cklw",0,FALSE,FALSE,NA,NA,"Windsor, On","en","http://pbs.twimg.com/profile_images/2162043658/am800cklwtwitter_normal.JPG"
"872","Latest #Viewpoints radio podcast from @ToddCTV on #Viewpoints w/ @ToddCTV #carbon #ViolaDesmond #AmazonGo #RogueOne https://t.co/8zPxwpbfTC",FALSE,0,NA,2016-12-12 15:30:02,FALSE,NA,"808333094348615681",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","610CKTB",0,FALSE,FALSE,NA,NA,"St. Catharines, Ontario","en","http://pbs.twimg.com/profile_images/231493781/CKTB_NEW_Logo_normal.jpg"
"873","Latest #Viewpoints radio podcast from @ToddCTV on #Viewpoints w/ @ToddCTV #carbon #ViolaDesmond #AmazonGo #RogueOne https://t.co/VHbJgsz211",FALSE,0,NA,2016-12-12 15:30:02,FALSE,NA,"808333093291651072",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CJBK",0,FALSE,FALSE,NA,NA,"London, Ontario, Canada","en","http://pbs.twimg.com/profile_images/93129596/News-Talk-1290-square_normal.jpg"
"874","Latest #Viewpoints radio podcast from @ToddCTV on #Viewpoints w/ @ToddCTV #carbon #ViolaDesmond #AmazonGo #RogueOne https://t.co/qmkJgqbn9h",FALSE,1,NA,2016-12-12 15:30:02,FALSE,NA,"808333093266407424",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CJAD800",0,FALSE,FALSE,NA,NA,"MontreaI","en","http://pbs.twimg.com/profile_images/2840832957/b2f22bc228c5b68ce144522273cc4b05_normal.jpeg"
"875","Latest #Viewpoints radio podcast from @ToddCTV on #Viewpoints w/ @ToddCTV #carbon #ViolaDesmond #AmazonGo #RogueOne https://t.co/nsvTSF9SM0",FALSE,0,NA,2016-12-12 15:30:00,FALSE,NA,"808333087574589440",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CFRAOttawa",0,FALSE,FALSE,NA,NA,"Ottawa Ontario Canada","en","http://pbs.twimg.com/profile_images/664983823814266880/GXzSVqX7_normal.jpg"
"876","Latest #Viewpoints radio podcast from @ToddCTV on #Viewpoints https://t.co/P5KcazpbQ1 #carbontax #ViolaDesmond #AmazonGo #RogueOne",FALSE,3,NA,2016-12-12 15:28:56,FALSE,NA,"808332817088311296",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CTVNews",2,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/378800000530407839/22101d60543a76ebf9506a60f37e1534_normal.jpeg"
"877","Don't Learn The Wrong #CustomerExperience Lesson From #AmazonGo's Cashierless Retail Model by @micahsolomon https://t.co/ZFUwU00Brj #CX",FALSE,0,NA,2016-12-12 15:19:57,FALSE,NA,"808330555074969600",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","pbhathaway",0,FALSE,FALSE,NA,NA,"Connecticut","en","http://pbs.twimg.com/profile_images/735207098779336704/5Afap8gQ_normal.jpg"
"878","#AmazonGo Is this the future of retail? https://t.co/8dOsn1Zlbf",FALSE,0,NA,2016-12-12 15:19:18,FALSE,NA,"808330391346089984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","externalinsight",0,FALSE,FALSE,NA,NA,"London","en","http://pbs.twimg.com/profile_images/1909225944/Julian_Price_Formal2smallfile_normal.jpg"
"879","Discover what @LuxuryDaily think marketers should know about #AmazonGo https://t.co/GfckwalCw5 #ecommerce #retail",FALSE,0,NA,2016-12-12 15:00:44,FALSE,NA,"808325720711856128",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SalmonLtd",0,FALSE,FALSE,NA,NA,"UK","en","http://pbs.twimg.com/profile_images/746028034105417728/mQih0mTU_normal.jpg"
"880","RT @ConsumersFirst: .@amazon Debuts Plan For Stores With No Lines or Cashiers: https://t.co/5mcrc0KuV2 #AmazonGo #IoT",FALSE,0,NA,2016-12-12 14:58:54,FALSE,NA,"808325258637901825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","posltivityplace",19,TRUE,FALSE,NA,NA,"Planet Earth","en","http://pbs.twimg.com/profile_images/594569628535361536/zDfr1fCl_normal.jpg"
"881","RT @ConsumersFirst: .@amazon Debuts Plan For Stores With No Lines or Cashiers: https://t.co/5mcrc0KuV2 #AmazonGo #IoT",FALSE,0,NA,2016-12-12 14:58:50,FALSE,NA,"808325242657640449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VAWKKlN",19,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/534295454696341504/xt33Avs3_normal.jpeg"
"882","RT @ConsumersFirst: .@amazon Debuts Plan For Stores With No Lines or Cashiers: https://t.co/5mcrc0KuV2 #AmazonGo #IoT",FALSE,0,NA,2016-12-12 14:58:32,FALSE,NA,"808325168724590592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","treymason53",19,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/534265735175221249/a9-8y0qC_normal.jpeg"
"883","RT @ConsumersFirst: .@amazon Debuts Plan For Stores With No Lines or Cashiers: https://t.co/5mcrc0KuV2 #AmazonGo #IoT",FALSE,0,NA,2016-12-12 14:58:22,FALSE,NA,"808325125808398336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MsMonleElisse",19,TRUE,FALSE,NA,NA,"SouthSide","en","http://pbs.twimg.com/profile_images/594601499390390272/62pAVDcN_normal.jpg"
"884","RT @ConsumersFirst: .@amazon Debuts Plan For Stores With No Lines or Cashiers: https://t.co/5mcrc0KuV2 #AmazonGo #IoT",FALSE,0,NA,2016-12-12 14:58:04,FALSE,NA,"808325047882498048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_TheRlskPromo",19,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/534281569197113344/ZKGrt55y_normal.jpeg"
"885","RT @ConsumersFirst: .@amazon Debuts Plan For Stores With No Lines or Cashiers: https://t.co/5mcrc0KuV2 #AmazonGo #IoT",FALSE,0,NA,2016-12-12 14:58:02,FALSE,NA,"808325042568384512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","neeks_07",19,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/534291865911435264/V8hXVcc6_normal.jpeg"
"886","RT @ConsumersFirst: .@amazon Debuts Plan For Stores With No Lines or Cashiers: https://t.co/5mcrc0KuV2 #AmazonGo #IoT",FALSE,0,NA,2016-12-12 14:57:47,FALSE,NA,"808324980605906944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EPHS_SN0S",19,TRUE,FALSE,NA,NA,"Eagle Nation","en","http://pbs.twimg.com/profile_images/534265414810075137/fwlLLvtU_normal.jpeg"
"887","RT @ConsumersFirst: .@amazon Debuts Plan For Stores With No Lines or Cashiers: https://t.co/5mcrc0KuV2 #AmazonGo #IoT",FALSE,0,NA,2016-12-12 14:57:36,FALSE,NA,"808324932694396932",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danlbOfficial",19,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/534252190496722944/6Gp41UeR_normal.jpeg"
"888","RT @ConsumersFirst: .@amazon Debuts Plan For Stores With No Lines or Cashiers: https://t.co/5mcrc0KuV2 #AmazonGo #IoT",FALSE,0,NA,2016-12-12 14:57:33,FALSE,NA,"808324920648138753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lsaiahmoya",19,TRUE,FALSE,NA,NA,"Greenfield, Ca","en","http://pbs.twimg.com/profile_images/594602671614504960/keatO64-_normal.jpg"
"889","RT @ConsumersFirst: .@amazon Debuts Plan For Stores With No Lines or Cashiers: https://t.co/5mcrc0KuV2 #AmazonGo #IoT",FALSE,0,NA,2016-12-12 14:56:46,FALSE,NA,"808324723692236805",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VanltySeeker",19,TRUE,FALSE,NA,NA,"Colorado ","en","http://pbs.twimg.com/profile_images/594589131285483520/i-EEzYX__normal.jpg"
"890","RT @ConsumersFirst: .@amazon Debuts Plan For Stores With No Lines or Cashiers: https://t.co/5mcrc0KuV2 #AmazonGo #IoT",FALSE,0,NA,2016-12-12 14:56:29,FALSE,NA,"808324649985703937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harborcoalltion",19,TRUE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/594566561026973697/qYjGvrhF_normal.jpg"
"891","RT @ConsumersFirst: .@amazon Debuts Plan For Stores With No Lines or Cashiers: https://t.co/5mcrc0KuV2 #AmazonGo #IoT",FALSE,0,NA,2016-12-12 14:56:20,FALSE,NA,"808324615642685440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Soccerfordawln",19,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/534260724227637248/s7ureI-n_normal.jpeg"
"892","RT @ConsumersFirst: .@amazon Debuts Plan For Stores With No Lines or Cashiers: https://t.co/5mcrc0KuV2 #AmazonGo #IoT",FALSE,0,NA,2016-12-12 14:56:18,FALSE,NA,"808324603894530048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alan_martinez64",19,TRUE,FALSE,NA,NA,"new york","en","http://pbs.twimg.com/profile_images/594599510115946496/5MrQjlUM_normal.jpg"
"893","RT @ConsumersFirst: .@amazon Debuts Plan For Stores With No Lines or Cashiers: https://t.co/5mcrc0KuV2 #AmazonGo #IoT",FALSE,0,NA,2016-12-12 14:56:04,FALSE,NA,"808324545589473281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ggcasl",19,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/534255827436470272/uTPvutrp_normal.jpeg"
"894","RT @ConsumersFirst: .@amazon Debuts Plan For Stores With No Lines or Cashiers: https://t.co/5mcrc0KuV2 #AmazonGo #IoT",FALSE,0,NA,2016-12-12 14:55:41,FALSE,NA,"808324449078493189",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ktmeyer79",19,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/534253595101642752/b6BeBA5f_normal.jpeg"
"895","5 Good Food Ideas: https://t.co/4uWmJr4yTN #agtech #amazongo #schoolfood #drones #opensource #foodsafety",FALSE,1,NA,2016-12-12 14:49:38,FALSE,NA,"808322927309557760",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","thymefries",1,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/723226224403853313/EK2yntCU_normal.jpg"
"896",".@amazon Debuts Plan For Stores With No Lines or Cashiers: https://t.co/5mcrc0KuV2 #AmazonGo #IoT",FALSE,28,NA,2016-12-12 14:45:24,FALSE,NA,"808321860307918849",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ConsumersFirst",19,FALSE,FALSE,NA,NA,"Washington, D.C.","en","http://pbs.twimg.com/profile_images/427905816729886721/Si5Wp3HT_normal.png"
"897","#AmazonGo offering a ""frictionless"" customer experience. 
https://t.co/iB1DeposXb",FALSE,0,NA,2016-12-12 14:45:12,FALSE,NA,"808321813059137537",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GoAptaris",0,FALSE,FALSE,NA,NA,"Tampa, FL","en","http://pbs.twimg.com/profile_images/499626250130825216/pVjtm4qj_normal.png"
"898","RT @MikeGNR: #TechLIT: Is #technology good for us? https://t.co/lQ9rbzzNec Via @Bloomgist #news #amazongo #apple #bloomgisttech",FALSE,0,NA,2016-12-12 14:43:17,FALSE,NA,"808321331519520768",NA,"<a href=""http://igisnust.weebly.com"" rel=""nofollow"">iRetweeter</a>","iSarahJean",1,TRUE,FALSE,NA,NA,"New York, USA","en","http://pbs.twimg.com/profile_images/773121937094705152/s7AvKo3d_normal.jpg"
"899","Amazon Go: The Power Of Clicks And Bricks #AmazonGo https://t.co/3ZwFjEMm87",FALSE,0,NA,2016-12-12 14:42:41,FALSE,NA,"808321177521246208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jaiaiyar",0,FALSE,FALSE,NA,NA,"Bangalore","en","http://pbs.twimg.com/profile_images/1454691480/Jai_Ganesh__2__normal.jpg"
"900","#TechLIT: Is #technology good for us? https://t.co/lQ9rbzzNec Via @Bloomgist #news #amazongo #apple #bloomgisttech",FALSE,0,NA,2016-12-12 14:42:01,FALSE,NA,"808321008897757184",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","MikeGNR",1,FALSE,FALSE,NA,NA,"Lagos, Nigeria","en","http://pbs.twimg.com/profile_images/805138910418534400/fBrUzCha_normal.jpg"
"901","#AmazonGo is a game changer !!!",FALSE,0,NA,2016-12-12 14:41:38,FALSE,NA,"808320915670974464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Goldmembers",0,FALSE,FALSE,NA,NA,"Massachusetts, USA","en","http://pbs.twimg.com/profile_images/786800424338677761/spc29rp4_normal.jpg"
"902","The only thing exceeding @karenmpd brilliant foresight is @amazon #grocery #retail strategy #AmazonGo #in RT… https://t.co/upH7yHmt4h",FALSE,1,NA,2016-12-12 14:38:38,TRUE,NA,"808320157366022144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jeremiahjshea",1,FALSE,FALSE,NA,NA,"New York","en","http://pbs.twimg.com/profile_images/789566758013300736/V4Q2MTY5_normal.jpg"
"903","RT @amazon: Introducing #AmazonGo, a new kind of store with no lines and no checkout. https://t.co/WMii0bWevi https://t.co/OmZdzobA5F",FALSE,0,NA,2016-12-12 14:34:18,FALSE,NA,"808319068344381440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Habitechsimon",21839,TRUE,FALSE,NA,NA,"","en-gb","http://pbs.twimg.com/profile_images/694916681014050817/YR7VV7HW_normal.jpg"
"904","With the new  #AmazonGo, you don’t have to wait in a queue to pay for the groceries. Learn more - https://t.co/MSKoLGyjPR",FALSE,0,NA,2016-12-12 14:30:38,FALSE,NA,"808318144632721412",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Outsource2India",0,FALSE,FALSE,NA,NA,"Bangalore, India","en","http://pbs.twimg.com/profile_images/687488348299083776/y5z6DI3E_normal.png"
"905","#Amazon aims to revolutionise the way we shop - no more lines! #AmazonGo @Forbes https://t.co/a6lqtPlWZU",FALSE,0,NA,2016-12-12 14:24:37,FALSE,NA,"808316630308626433",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thenetworkone",0,FALSE,FALSE,NA,NA,"London","en","http://pbs.twimg.com/profile_images/799558701212463104/Us_VAwzZ_normal.jpg"
"906",".MAK3it: Amazon Moves to Cut Checkout Line, Promoting a Grab-and-Go Experience https://t.co/Ztg1Kb90Tc #amazon #retail #amazongo",FALSE,0,NA,2016-12-12 14:21:17,FALSE,NA,"808315794878824448",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","kamilbbs",0,FALSE,FALSE,NA,NA,"Cologne // Germany","de","http://pbs.twimg.com/profile_images/708181978789470208/tbUJgVet_normal.jpg"
"907","Amazon Moves to Cut Checkout Line, Promoting a Grab-and-Go Experience https://t.co/RIvOgVrHnk #amazon #retail #amazongo",FALSE,0,NA,2016-12-12 14:18:00,FALSE,NA,"808314965572653056",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MAK3it",0,FALSE,FALSE,NA,NA,"Im Mediapark 5, 50670 Köln","de","http://pbs.twimg.com/profile_images/722772313817640960/78dVNzoj_normal.jpg"
"908","Introducing #AmazonGo and the world’s most advanced shopping technology - No lines, no checkout !… https://t.co/j7A8qIvenD",FALSE,0,NA,2016-12-12 14:14:13,TRUE,NA,"808314016456130561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrispontie",0,FALSE,FALSE,NA,NA,"Paris","fr","http://pbs.twimg.com/profile_images/636792632958709760/HeJai2sr_normal.jpg"
"909","RT @BSchroeter89: The future of stores starts with #AmazonGo - https://t.co/ztbwI9LI8x via @BIUK_Tech @amazon #TechNews #digitaltransformat…",FALSE,0,NA,2016-12-12 14:07:42,FALSE,NA,"808312375657041920",NA,"<a href=""http://royhair.com"" rel=""nofollow"">EADTcampBot</a>","DigitalAyrshire",3,TRUE,FALSE,NA,NA,"East Ayrshire","en-gb","http://pbs.twimg.com/profile_images/788123082460389376/p1kOKo4-_normal.jpg"
"910","Only Amazon Could Make a Checkout-Free Grocery Store a Reality https://t.co/FEp58F7Vfr via @WIRED #Retail #Amazon #AmazonGo",FALSE,1,NA,2016-12-12 14:07:40,FALSE,NA,"808312365032865792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ICTUniverse",1,FALSE,FALSE,NA,NA,"Global & Beyond","en-GB","http://pbs.twimg.com/profile_images/685942994990690304/-gAh8en0_normal.jpg"
"911","RT @BSchroeter89: The future of stores starts with #AmazonGo - https://t.co/ztbwI9LI8x via @BIUK_Tech @amazon #TechNews #digitaltransformat…",FALSE,0,NA,2016-12-12 14:07:34,FALSE,NA,"808312342412980224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kaidoagency",3,TRUE,FALSE,NA,NA,"London, Berlin","en","http://pbs.twimg.com/profile_images/765897944394506240/lV9KJYtk_normal.jpg"
"912","#AmazonGo store lets shoppers pick up goods and walk out | The Guardian  $AMZN #ecommerce https://t.co/BuXDbDh9mI",FALSE,0,NA,2016-12-12 14:05:36,FALSE,NA,"808311844481929216",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","JoeMenninger",0,FALSE,FALSE,NA,NA,"Frankfurt am Main, Germany","de","http://pbs.twimg.com/profile_images/1607450424/1105_JME_Low_Res_short_normal.jpg"
"913","@amazon announced #AmazonGo, which introduces a completely #checkout-free #shopping experience https://t.co/GOWomuuH17",FALSE,0,"amazon",2016-12-12 14:05:28,FALSE,NA,"808311812680716288","20793816","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Credorax",0,FALSE,FALSE,NA,NA,"US. UK. JAPAN. MALTA. ISRAEL","en","http://pbs.twimg.com/profile_images/468271773675294720/n-WdgpIa_normal.png"
"914","@amazon expanding to #AmazonGo https://t.co/S1JztFEitz. Much to be watched out for. https://t.co/JCpfIoaXN5",FALSE,1,"amazon",2016-12-12 14:04:04,FALSE,NA,"808311459113529344","20793816","<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","ivymobility",1,FALSE,FALSE,NA,NA,"Singapore","en","http://pbs.twimg.com/profile_images/537151699492691968/e2PrwYTj_normal.png"
"915","@amazon expanding to #AmazonGo https://t.co/htJcUFuFIA. Much to be watched out for. https://t.co/VReijpfR1U",FALSE,0,"amazon",2016-12-12 14:04:02,FALSE,NA,"808311451115016192","20793816","<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","rajivivy",0,FALSE,FALSE,NA,NA,"New Jersey, USA","en","http://pbs.twimg.com/profile_images/794552652319387648/F8_0h38a_normal.jpg"
"916","RT @amazon: Introducing #AmazonGo, a new kind of store with no lines and no checkout. https://t.co/WMii0bWevi https://t.co/OmZdzobA5F",FALSE,0,NA,2016-12-12 14:01:26,FALSE,NA,"808310796493160448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaviSoto7",21839,TRUE,FALSE,NA,NA,"Efesios 2:6","es","http://pbs.twimg.com/profile_images/801647017197867008/wxUg3vbk_normal.jpg"
"917","RT @madleeeen: Fascinating! The future of #shopping: drones, digital mannequins and leaving without paying #AmazonGo https://t.co/CT8zgfAD3u",FALSE,0,NA,2016-12-12 14:00:11,FALSE,NA,"808310481907777536",NA,"<a href=""http://www.uklistings.org/Durham/C1-14-1-1.htm"" rel=""nofollow"">MyUKBizLisingsApp</a>","listings_uk",3,TRUE,FALSE,NA,NA,"London, England","en-gb","http://pbs.twimg.com/profile_images/796657437889548288/yhyBc4S0_normal.jpg"
"918","#read @guardian - #AmazonGo checkout-free stores look set to come to #UK   https://t.co/Iil2ok20ja",FALSE,1,NA,2016-12-12 14:00:05,FALSE,NA,"808310458083966976",NA,"<a href=""http://klout.com"" rel=""nofollow"">Post with Klout</a>","comp_monitor",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/626013406601048064/-47VFMEq_normal.jpg"
"919","Comment: #AmazonGo highlights the need for in-store #digitaltransformation https://t.co/SV2rBilDBq via @brendan_miller @BrendanWitcher",FALSE,2,NA,2016-12-12 13:59:44,FALSE,NA,"808310370809036800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MehtaPaurav",0,FALSE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/378800000701529258/6c243ac257a7e4a54f80b8b65c9c8a6f_normal.jpeg"
"920","RT @madleeeen: Fascinating! The future of #shopping: drones, digital mannequins and leaving without paying #AmazonGo https://t.co/CT8zgfAD3u",FALSE,0,NA,2016-12-12 13:58:27,FALSE,NA,"808310046446604288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nialljpmurphy",3,TRUE,FALSE,NA,NA,"Dublin and London","en","http://pbs.twimg.com/profile_images/2644675853/297402447e04168761da991c6f63e0fb_normal.jpeg"
"921","The latest The Store Maintenance Daily! https://t.co/Ol6Zk5Rgq7 Thanks to @ApocalypseUK @amutseba @ravischumber #retail #amazongo",FALSE,0,NA,2016-12-12 13:57:43,FALSE,NA,"808309864137191426",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","Store_Maint",0,FALSE,FALSE,NA,NA,"Basildon, England","en","http://pbs.twimg.com/profile_images/694852010336722945/7fcdLM8P_normal.jpg"
